@relation water_potability

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability numeric

@data
9.405875,149.308297,27180.057189,7.867309,?,398.806246,17.364706,57.962637,4.033733,0
9.587895,195.837105,11351.861856,6.267476,366.428928,323.794862,13.068242,37.35308,4.666917,0
4.633203,208.908036,29307.128945,6.125585,304.031776,456.214828,10.817158,111.11531,4.751859,0
6.901111,154.474092,21103.303188,7.9287,376.001071,450.252974,14.643306,71.321372,3.616498,0
7.795558,136.090677,26484.515316,7.55532,426.500022,471.413356,14.544948,51.491197,3.629252,0
?,215.431919,19909.938849,6.902628,299.086418,371.482911,10.766349,85.267182,4.592538,0
0,214.846144,49456.587108,7.897539,?,583.448849,7.702328,77.712891,4.92884,0
8.398261,177.347214,18003.257285,7.390924,?,498.365377,10.351298,55.71566,2.627862,0
6.25515,153.640493,24316.16334,8.211595,367.344534,295.042492,12.503661,91.270792,3.146483,0
11.496859,186.125296,12253.303389,8.06698,325.409341,260.531758,9.674083,68.073928,5.005193,0
?,200.717207,40581.486801,6.759981,263.876471,283.172008,14.915325,58.879467,4.008443,0
9.347345,201.632836,13749.596037,7.333742,322.044667,512.446305,12.434716,43.827119,3.615151,0
11.62114,203.730368,15102.237428,7.816415,?,447.045213,21.632385,61.801804,3.472067,0
10.337671,163.276225,21820.295875,7.899521,356.179637,561.206238,14.116324,56.193061,5.063109,0
?,196.051741,21919.470163,6.730277,359.701352,401.731338,14.219303,77.605726,3.954964,0
5.287983,245.023461,27733.713099,7.135063,238.844004,464.07485,13.452179,55.642363,3.311034,0
7.617524,179.596189,30308.231181,6.952617,329.422414,355.425532,13.40076,66.223591,3.698317,0
7.149125,202.582542,23158.389096,6.067812,302.002743,301.98424,17.622595,42.292766,3.787033,0
8.65139,154.546949,15901.285161,6.51098,419.216305,444.843584,14.656725,49.515175,3.26641,0
5.290004,174.738423,28697.004827,8.60679,317.016465,480.680392,13.748302,52.475868,3.532322,0
5.369584,170.835192,27199.641993,8.065886,376.055637,401.833036,14.081981,81.740225,3.357484,0
8.747272,198.712228,30348.243651,7.324498,?,333.639282,13.866073,94.728129,4.764708,0
8.040392,200.637576,12999.144804,6.696356,356.870041,394.017732,11.100407,43.62591,3.017796,0
8.550428,206.522566,10453.087323,6.482009,326.125482,347.824328,13.997466,42.290535,4.90387,0
7.739326,207.764326,30412.372331,7.813967,289.413636,273.697139,19.113382,52.281104,3.645785,0
7.104595,201.627117,18093.972162,8.474123,361.629187,348.732937,8.582461,49.382684,4.763058,0
6.988206,144.209535,33357.515863,6.771945,?,409.006788,17.880332,54.111785,1.899683,0
7.869782,184.066169,18608.656297,7.411035,?,364.577603,17.580726,0.738,4.219576,0
8.859696,194.556482,20231.517645,6.519659,332.349949,476.23171,17.889569,52.909071,4.575331,0
7.397544,184.840925,19797.108543,8.422,387.190304,428.414784,13.143444,62.337976,3.947138,0
5.174896,205.519019,12871.55122,7.099599,365.684401,501.19395,20.558672,77.123457,3.445028,0
?,184.218245,32328.538264,8.381231,?,452.890297,12.167905,79.937846,5.037492,0
5.470982,191.813046,36435.793514,7.369649,323.120036,383.871055,15.881382,52.765049,3.84402,0
6.711815,232.206428,23936.275332,6.619088,?,463.510297,13.911879,78.190897,3.413647,0
4.933106,162.184382,27771.080134,7.757702,317.935411,493.304069,14.261743,77.142104,1.45,0
6.260892,188.061805,33809.224701,8.141301,341.498044,522.301232,14.467501,47.050155,4.397386,0
7.693555,224.393037,21856.145213,7.04144,275.27197,404.823921,12.848965,63.154905,2.750696,0
5.622807,194.463239,16119.34019,6.907987,336.648207,408.459081,16.364724,76.631186,3.992957,0
6.174884,193.02796,23006.242223,8.098312,340.253354,297.112621,13.475158,78.325227,3.623298,0
5.039407,194.40417,19336.608073,7.194765,339.232126,515.807182,10.728669,61.129517,3.126956,0
7.756939,219.576215,16478.071433,6.950541,?,362.74922,13.054672,82.101,3.870339,0
9.809996,139.118703,16819.423179,7.791982,361.028039,438.179247,10.951138,34.537409,5.538201,0
8.479593,200.765679,14901.808144,7.379506,?,485.093167,16.806347,53.13417,4.221266,0
8.862868,181.665398,17465.095886,7.131704,356.48189,529.086003,15.430418,60.606603,5.758676,0
6.155739,166.29292,30284.494869,8.995896,?,351.626734,17.404754,75.336207,3.685976,0
7.287286,219.695123,18085.502818,6.010569,277.329713,406.564794,16.136766,53.677449,3.504265,0
9.065894,164.674803,20260.403692,7.588175,304.567537,408.90127,10.1785,84.723107,4.299503,0
9.314522,203.34165,23087.217659,6.437071,297.566764,373.044172,16.402773,79.163456,3.09294,0
9.759938,182.7508,19945.368306,6.719257,?,343.596958,19.863354,85.702564,5.381746,0
7.985406,200.134697,17583.080335,6.771729,296.569823,377.584203,10.289288,66.890747,4.752452,0
8.108351,202.510194,26730.192613,8.395129,323.951805,368.454991,17.337091,?,4.753358,0
8.243091,214.53299,29461.02377,8.31513,?,514.490012,16.301765,90.075909,3.550717,0
10.28938,162.780252,18869.21209,6.906497,344.18761,585.679589,18.857141,74.293779,3.500167,0
3.989032,216.076138,40175.206091,7.487423,309.800796,399.047181,11.186739,86.957464,4.409414,0
?,209.531697,44982.734155,8.898024,?,349.385235,15.653299,?,3.832479,0
8.519639,190.994957,14578.961311,6.602693,?,498.533578,11.316601,57.181588,3.427251,0
?,169.547411,20004.733628,6.437675,?,349.865036,11.332518,41.703766,3.882004,0
?,223.376684,20992.281677,7.760408,340.365755,332.487993,18.085385,61.016455,4.647782,0
4.495358,234.191916,14080.833709,6.340682,296.31422,382.408074,17.353545,59.004349,4.9629,0
?,193.09126,17777.100086,6.087949,?,543.114953,10.717588,?,3.878664,0
5.620533,226.987836,27852.097439,6.521471,309.228091,414.061545,16.932911,78.439251,3.439476,0
8.552994,199.599784,10452.724414,6.587933,?,316.257513,23.042376,45.253715,3.108674,0
?,216.237975,20886.786563,7.32637,303.498672,269.817539,15.25278,104.682553,3.860348,0
10.209956,148.379235,18413.09682,7.407967,390.619013,410.568172,15.103624,89.178485,4.112598,0
?,205.233634,21829.273148,6.677057,331.67465,338.567758,15.566655,56.608679,2.545631,0
6.588208,179.699151,35263.612399,7.445343,?,527.449342,16.149315,81.50347,3.972256,0
8.558389,198.888868,8535.402956,4.796666,321.403477,453.571163,14.351624,74.326204,3.946228,0
8.426906,159.690251,19576.530381,7.664375,344.14513,390.6909,17.747037,53.631504,4.244514,0
7.207539,174.805168,15796.399698,6.954041,?,555.596211,14.171164,60.53127,4.295189,0
10.22769,225.919118,9546.129215,5.899676,313.987343,372.532752,15.284291,61.258046,4.78633,0
11.390543,145.341937,16175.221944,6.613865,?,553.488923,12.091189,69.736231,2.277359,0
?,199.383091,5576.628297,4.998844,341.088342,388.249299,10.745154,50.747474,3.216414,0
6.580043,220.575466,27668.485719,6.198069,?,474.627691,11.470226,53.508043,4.756446,0
10.817831,141.488391,23989.990151,7.962066,389.392897,361.632055,14.908725,57.164556,3.590841,0
5.093675,251.31378,30245.956975,6.71883,267.026093,271.630738,14.882428,70.778408,4.552571,0
5.264284,142.534126,25556.053128,6.600787,416.262799,443.759231,7.491362,72.879848,5.10024,0
7.971299,151.03293,29827.793969,7.662154,405.829894,376.912212,19.382739,78.160133,2.43914,0
8.350351,239.816005,17177.788783,6.108947,272.844715,294.876056,10.603467,62.852749,3.507228,0
?,184.614848,22289.727086,7.167405,392.462199,409.490999,12.215588,63.904256,3.351767,0
4.032061,200.067973,14720.544829,6.482679,?,519.21337,16.600777,77.29394,4.814235,0
2.128531,192.696422,24905.284521,7.75777,383.519892,473.550065,14.286493,56.34783,3.842109,0
9.842056,217.896772,6785.145303,6.028898,333.073546,432.332406,12.365538,45.822004,4.179198,0
7.664628,150.66721,33918.040823,8.746295,406.476119,436.335622,15.21693,?,3.487407,0
?,233.993172,27197.302441,7.297453,301.848786,490.766191,16.02278,58.524667,3.198344,0
7.26032,194.247742,8127.071254,6.674032,394.555835,312.349017,16.005022,65.02396,4.282315,0
9.537879,200.557507,20044.206252,7.07869,303.919341,335.554803,16.636174,71.309022,3.024557,0
1.985383,216.480025,23039.328505,6.769268,344.014256,341.078379,11.498237,78.733441,3.923093,0
7.248991,184.071034,33123.44298,7.186173,322.365661,345.356576,15.164134,68.847544,4.25598,0
6.968209,178.217311,39995.186272,8.930689,337.06495,393.676958,14.243374,75.375743,3.632644,0
6.150553,212.819377,15017.747281,5.544436,319.494952,279.447066,12.850506,75.028793,4.810537,0
6.300756,179.452792,25668.198954,8.931531,341.493024,458.835406,14.062956,?,5.708112,0
6.9208,218.098612,13477.381586,5.659837,?,302.412374,11.054578,61.933779,4.915733,0
6.48189,179.919711,34698.62116,8.538492,338.012323,504.397152,16.409364,59.954815,5.002361,0
?,208.931458,16429.907902,5.873277,310.985634,364.919492,17.801565,107.306343,4.454964,0
7.309596,193.472596,19343.149511,7.664061,306.685455,426.561928,12.844366,111.595448,4.048202,0
5.967274,187.085084,30846.585474,7.281106,339.063715,323.962695,12.651854,72.27359,3.914544,0
8.63127,164.371169,14880.651798,7.278263,350.951581,444.108112,16.857459,58.177867,3.640944,0
9.172625,165.687548,11319.106232,6.618853,372.554713,420.42911,13.353259,72.974051,3.686395,0
?,156.773181,23084.066585,7.269795,334.9561,378.253869,19.247141,81.571554,5.564902,0
3.337629,216.257087,42310.827498,8.130663,?,352.264074,14.029673,52.760961,3.300192,0
11.449739,186.652648,12355.344107,7.065576,321.831513,503.96411,16.282371,77.152173,5.166903,0
6.283679,205.376624,19905.436548,7.078345,284.206021,471.904032,18.02716,64.362608,4.480771,0
?,192.407876,25460.300793,8.231475,?,465.883955,16.657294,58.360125,3.543696,0
8.761768,212.426952,14168.924869,6.385733,?,488.599547,12.601801,60.237073,4.673548,0
6.616731,195.096968,34277.7604,7.632639,?,417.46508,13.432557,47.945936,3.622379,0
7.734569,230.919506,21776.594455,6.908591,?,395.114961,15.033557,92.697369,3.821456,0
6.971577,185.906938,27959.987873,7.21451,349.743879,414.067354,19.882917,36.179003,3.226349,0
4.709187,179.141018,22291.418577,6.774276,407.417977,371.264843,18.186801,86.528627,3.860084,0
5.230003,176.714023,27971.891806,7.597981,413.914001,440.355374,14.423614,72.83737,3.045612,0
5.274185,227.340186,17605.535759,6.32698,358.589903,489.434591,11.199191,?,4.364426,1
8.433443,224.856089,12833.461241,6.179496,327.533276,411.849949,17.400426,72.917305,3.824734,1
6.847863,234.942203,24456.174888,5.596241,334.873046,337.573151,9.515292,77.2973,4.921196,1
7.263545,160.443065,16129.706923,8.091014,328.447174,478.515081,12.814836,43.592301,3.95053,1
6.733267,191.305627,6193.330562,7.739771,?,424.666822,20.811342,98.367825,3.765694,1
?,258.447265,25498.32954,4.922167,341.03958,425.797019,18.993663,67.400673,3.691947,1
?,232.943238,8729.096217,5.885992,?,400.517661,8.772738,69.723912,3.399726,1
7.777665,233.761579,16780.116147,6.123297,323.538055,520.285094,17.794741,60.343891,4.683335,1
6.103731,184.328693,17977.525649,7.275531,?,334.949739,7.655381,59.000666,3.383049,1
6.665774,155.709679,30610.0479,8.172548,337.173767,425.691956,15.101533,79.780467,4.903553,1
?,215.940695,10171.710103,6.622284,?,378.317533,13.190818,82.785352,3.757799,1
4.959853,215.854869,9887.830755,6.954231,379.504731,527.479694,14.326638,52.388849,3.455045,1
6.397905,249.969243,22057.051786,4.892717,375.494474,334.26988,14.150363,97.030457,3.958543,1
8.140344,153.74817,50793.898917,7.843498,306.21895,423.455906,14.322019,65.07661,4.362792,1
6.850625,232.931196,15338.061641,6.142618,?,438.347327,18.148595,81.55161,2.593834,1
6.714777,185.909303,34558.402667,6.554858,360.508237,303.968203,10.22647,50.214011,4.684853,1
4.337119,207.361907,34355.618427,6.809153,374.072772,530.069602,12.622032,44.750359,4.401635,1
8.433291,161.195283,15904.243359,8.423766,300.119,479.995905,15.303755,71.478501,3.631543,1
7.274213,197.660949,27198.432591,7.79784,304.849979,300.01991,14.6116,66.608891,4.710256,1
6.579185,186.986869,16700.034873,6.454925,379.040709,405.276912,14.996029,62.152315,3.813556,1
?,240.611517,20006.229109,4.907299,379.758594,327.305558,13.285838,83.184414,3.453126,1
8.651023,188.711637,13207.860966,6.834673,335.244783,399.691068,10.689365,43.953313,3.644279,1
8.357613,163.098254,34989.047081,7.696943,317.30168,404.492614,8.271882,67.598158,4.366242,1
?,242.827588,29298.074262,5.85384,340.348645,463.115174,5.42665,?,3.522586,1
6.658742,216.564702,25172.585759,6.785521,330.517558,620.448963,19.095091,82.244095,3.400988,1
10.503787,125.975185,38605.33153,8.710553,?,674.443476,9.71422,51.697894,5.370458,1
6.332387,186.838028,23073.063966,8.082004,326.980476,233.907965,9.641442,60.940028,5.159002,1
?,214.593685,22038.511621,6.199628,294.241392,332.472542,18.469528,46.046287,4.238535,1
6.730428,183.915296,9258.767076,8.005173,345.071954,320.667865,12.066808,56.437485,3.961942,1
8.297783,183.614121,20316.426685,7.108809,322.095849,295.653957,13.503197,62.230134,4.239221,1
6.259268,130.374272,9734.677103,10.282329,320.359766,399.350709,10.846787,43.420195,3.932142,1
8.076126,132.670305,10816.273367,9.513269,314.970495,479.758924,14.685851,72.638303,4.291355,1
5.731042,223.704966,1351.906979,6.496723,380.514079,620.304639,14.672927,62.02363,3.675807,1
6.563357,241.286323,56320.586979,5.365558,?,415.817219,11.651929,70.637648,5.29295,1
5.303764,231.018784,6675.682245,6.100064,388.802045,465.830539,14.531245,77.66802,4.024521,1
7.647872,160.774353,29000.589712,7.217409,?,438.800961,13.182501,67.099969,3.078673,1
?,139.169744,33784.82623,9.64052,275.33196,499.428133,13.664485,70.368364,4.678745,1
7.951451,185.421724,6108.795734,7.117859,344.795681,283.87728,18.904399,85.799759,3.886882,1
8.832142,176.808661,12171.024549,7.475336,321.257628,395.387337,12.481552,65.867189,3.914512,1
8.25083,184.385124,21616.633855,7.166734,305.177426,412.947116,13.791337,71.799129,2.604708,1
5.860574,240.887144,18321.992318,6.046385,351.049793,491.875418,8.997226,44.61566,4.277241,1
8.182103,186.670496,19642.394421,7.715136,?,370.321395,11.521597,55.493882,4.605238,1
7.889579,153.569738,41210.666981,8.457639,294.260076,354.482689,11.292575,67.354769,3.22736,1
8.713483,169.578526,23838.817261,8.162688,?,478.983019,14.520904,63.94527,2.922195,1
6.185925,236.034783,1198.943699,6.140033,374.095388,436.236198,11.093811,99.775078,4.090264,1
9.079715,222.042631,53735.899194,6.894915,254.040977,382.896167,12.704887,101.615346,4.551724,1
8.379513,164.168166,24409.096795,8.199017,?,430.238921,19.349982,63.105234,3.749818,1
9.221956,151.454831,26502.595774,8.097194,294.192754,541.601438,13.951753,39.572407,4.294252,1
9.370697,157.719364,15106.308647,7.762862,316.391974,424.915677,15.645998,108.213981,4.380797,1
7.487573,149.768744,28837.330401,8.560974,?,531.180998,9.536537,57.949476,1.801327,1
6.028349,225.674872,12145.544596,6.12627,365.961711,503.112147,15.651888,73.400578,3.142084,1
6.283319,228.524839,11601.642382,6.322219,?,414.784442,11.679676,88.34594,4.15399,1
5.666446,142.147811,24383.741538,9.989551,320.264283,511.954001,23.604298,77.030487,3.836823,1
6.985304,219.58644,16470.952192,6.445513,339.053992,492.903021,15.804449,70.600683,3.081799,1
7.273368,175.015083,14206.357323,7.839067,337.644573,322.490689,18.107842,58.181707,4.196421,1
7.44966,193.042081,32251.359648,6.086599,337.135046,572.806143,18.060298,57.401337,4.370404,1
7.61812,202.715501,44539.738323,5.816216,338.07007,459.07842,13.351652,73.601918,3.7697,1
6.698154,198.286268,34675.862845,6.263602,360.232834,430.935009,12.176678,?,3.75818,1
7.027297,185.838671,31151.615179,7.625545,327.221734,398.705017,19.461464,80.693568,3.392666,1
8.610963,125.15877,32079.774815,9.844921,264.052839,342.205252,12.947376,53.950269,4.6144,1
7.423586,180.453871,34451.984214,7.930651,303.790134,429.859999,7.665923,66.700476,3.365397,1
5.456681,219.519886,20967.84061,6.826782,355.082878,312.01984,14.029285,57.852507,3.799473,1
9.612899,94.908977,16598.577511,9.143046,311.296157,535.698701,12.312032,67.426955,4.01641,1
8.24692,119.028215,7747.577263,9.124225,?,579.247674,13.001229,72.803734,4.09662,1
6.641174,191.916899,10220.712359,6.675081,380.36359,421.417352,12.243252,65.179927,3.154701,1
6.646067,197.222066,16863.438725,6.793929,?,505.295922,16.712367,45.660418,3.053983,1
7.164478,213.002441,32751.928963,6.292148,?,490.933121,12.683767,58.252613,4.998203,1
8.285072,151.573778,14402.726696,9.05008,303.081838,322.521815,13.652653,114.034946,4.274661,1
6.110022,234.800957,16663.539074,5.984536,348.055211,437.892115,10.059523,?,2.81778,1
8.316664,110.903598,24814.485805,9.489566,?,480.472306,14.271247,77.854499,2.6958,1
?,184.993698,14875.956508,7.49821,367.326586,435.603001,19.839907,75.199482,1.922377,1
9.004681,173.73933,28311.291842,8.475083,?,531.521444,12.838813,37.764798,3.775015,1
6.886513,211.454417,35018.3256,6.067597,?,549.997058,8.445127,27.663174,3.599756,1
9.293622,193.061723,50166.533323,6.301884,?,365.439202,14.225917,98.625457,3.661882,1
6.985192,133.432132,21944.64183,8.577655,341.239907,536.277153,16.176686,91.708813,4.246202,1
5.094164,223.167125,22957.653403,6.977421,350.101275,476.62455,13.034638,78.075923,4.710936,1
6.150034,188.413055,8406.723244,7.744714,358.591738,449.358812,13.220295,52.956632,3.444442,1
6.189699,224.432949,15229.702869,5.879184,366.501118,649.805765,10.257515,71.780949,3.027371,1
7.497988,185.810281,30927.394282,7.579377,?,476.387149,15.124286,72.928421,5.738991,1
6.96528,162.69945,24312.037798,9.129755,307.759211,490.815521,15.512059,102.695868,3.969318,1
5.41212,272.514685,2835.303165,5.77801,?,347.804416,15.307746,66.661479,5.680347,1
7.503086,186.713329,32000.178936,7.641776,315.974147,473.531611,12.049131,43.280476,4.305514,1
?,209.149989,27030.754999,6.09375,350.060347,407.910645,11.046946,81.757851,3.993126,1
8.581043,153.709092,19970.434294,7.661687,312.885127,520.808359,14.781584,74.127793,2.883145,1
5.530055,207.99822,38918.778073,6.543134,360.070715,427.664302,18.81308,61.214979,3.327472,1
8.743959,197.749325,40843.616551,6.368862,310.6772,326.253326,12.503203,66.421884,4.118973,1
9.052384,120.021726,22203.487259,9.36834,285.233528,372.275232,14.538446,64.132426,4.259719,1
8.077261,125.302719,23931.282833,8.773162,317.693331,398.328789,15.279583,62.668356,4.279871,1
